COMPNOS,NatureCode,INCIDENT_TYPE_DESCRIPTION,MAIN_CRIMECODE,REPTDISTRICT,REPORTINGAREA,FROMDATE,WEAPONTYPE,Shooting,DOMESTIC,SHIFT,Year,Month,DAY_WEEK,UCRPART,X,Y,STREETNAME,XSTREETNAME,Latitude,Longitude,Latitude_Fixed,Longitude_Fixed
130726491,PERGUN,DISORDERLY,24xx,B2,296,11/15/2013 05:22:00 PM,Unarmed,No,No,First,2013,11,Friday,Part Two,770098.5485,2943681.922,FAIRLAND ST,WINTHROP ST,(42.32484135, -71.07868956),42.32484135, -71.07868956
130729207,ARREST,DISORDERLY,24xx,D4,129,11/16/2013 11:16:00 PM,Unarmed,No,No,First,2013,11,Saturday,Part Two,771659.2201,2953068.216,BERKELEY ST,,(42.35057634, -71.07274456),42.35057634, -71.07274456
130729488,ARREST,DISORDERLY,24xx,A1,0,11/17/2013 01:45:00 AM,Unarmed,No,No,Last,2013,11,Sunday,Part Two,773462.6412,2953254.067,STUART ST,WARRENTON ST,(42.35106135, -71.06606957),42.35106135, -71.06606957
130729572,ARREST,DISORDERLY,24xx,A1,126,11/17/2013 02:20:00 AM,Unarmed,No,No,Last,2013,11,Sunday,Part Two,773330.1167,2952735.905,CHARLES ST S,WARRENTON ST,(42.34964135, -71.06656957),42.34964135, -71.06656957
130729612,ARREST,DISORDERLY,24xx,B2,588,11/17/2013 03:00:00 AM,Unarmed,No,No,Last,2013,11,Sunday,Part Two,765102.7359,2946190.547,TREMONT ST,PARKER ST,(42.33179135, -71.09711955),42.33179135, -71.09711955
130730039,DK    ,DISORDERLY,24xx,A1,98,11/17/2013 11:02:00 AM,Unarmed,No,No,Day,2013,11,Sunday,Part Two,774968.2164,2954843.395,WASHINGTON ST,WINTER ST,(42.35540135, -71.06046957),42.35540135, -71.06046957
130731581,ARREST,DISORDERLY,24xx,A1,111,11/18/2013 08:13:00 AM,Unarmed,No,No,Day,2013,11,Monday,Part Two,774107.7181,2953709.249,BOYLSTON ST,,(42.35230134, -71.06367456),42.35230134, -71.06367456
130731947,ARREST,DISORDERLY,24xx,D4,172,11/18/2013 11:25:00 AM,Unarmed,No,No,Day,2013,11,Monday,Part Two,771648.9274,2946756.281,MASSACHUSETTS AV,,(42.33325635, -71.07289955),42.33325635, -71.07289955
130734278,IVPER ,DISORDERLY,24xx,C11,462,11/18/2013 08:01:00 PM,Unarmed,No,No,First,2013,11,Monday,Part Two,771347.8181,2935847.519,ROSSETER ST,,(42.30332635, -71.07421456),42.30332635, -71.07421456
130733315,ARREST,DISORDERLY,24xx,A15,900,11/19/2013 12:15:00 AM,Unarmed,No,No,Last,2013,11,Tuesday,Part Two,775336.2862,2963378.418,WALFORD WY,,(42.37881634, -71.05894456),42.37881634, -71.05894456
130733857,ARREST,DISORDERLY,24xx,D4,171,11/19/2013 06:50:00 AM,Unarmed,No,No,Last,2013,11,Tuesday,Part Two,771243.2964,2947577.858,HARRISON AV,,(42.33551635, -71.07438456),42.33551635, -71.07438456
130734616,IVPER ,DISORDERLY,24xx,E5,561,11/19/2013 02:15:00 PM,Unarmed,No,No,Day,2013,11,Tuesday,Part Two,757814.1441,2928627.903,CUMMINS HY,,(42.28368974, -71.12436078),42.28368974, -71.12436078
130735434,DISTRB,DISORDERLY,24xx,C11,332,11/19/2013 10:47:00 PM,Unarmed,No,No,First,2013,11,Tuesday,Part Two,773586.7516,2939477.319,GLENDALE ST,,(42.31325573, -71.06586983),42.31325573, -71.06586983
130737491,IVPER ,DISORDERLY,24xx,C11,335,11/20/2013 12:01:00 AM,Unarmed,No,No,Last,2013,11,Wednesday,Part Two,773337.3565,2937470.117,COLEMAN ST,,(42.30775136, -71.06682957),42.30775136, -71.06682957
130736419,FIGHT ,DISORDERLY,24xx,B3,429,11/20/2013 12:20:00 PM,Unarmed,No,No,Day,2013,11,Wednesday,Part Two,768038.1197,2928046.491,NORFOLK ST,,(42.28196454, -71.08658896),42.28196454, -71.08658896
130736941,ARREST,DISORDERLY,24xx,D4,283,11/20/2013 04:28:00 PM,Unarmed,No,No,First,2013,11,Wednesday,Part Two,767632.6471,2949475.187,HUNTINGTON AV,,(42.34077135, -71.08770455),42.34077135, -71.08770455
130736960,ARREST,DISORDERLY,24xx,D4,153,11/20/2013 04:30:00 PM,Unarmed,No,No,First,2013,11,Wednesday,Part Two,771172.7252,2950072.009,W CANTON ST,TREMONT ST,(42.34236135, -71.07459956),42.34236135, -71.07459956
130738180,ABIP  ,DISORDERLY,24xx,A1,68,11/21/2013 08:05:00 AM,Unarmed,No,No,Day,2013,11,Thursday,Part Two,774309.2348,2956583.802,BOWDOIN ST,,(42.36018634, -71.06287456),42.36018634, -71.06287456
130741710,IVPER ,DISORDERLY,24xx,B2,0,11/22/2013 06:38:00 PM,Unarmed,No,No,First,2013,11,Friday,Part Two,,,ACADEMY RD,,(0.0, 0.0),0.0, 0.0
130744415,DISTRB,DISORDERLY,24xx,A1,121,11/24/2013 02:30:00 AM,Unarmed,No,No,Last,2013,11,Sunday,Part Two,773462.6412,2953254.067,WARRENTON ST,STUART ST,(42.35106135, -71.06606957),42.35106135, -71.06606957
130744652,PARTY ,DISORDERLY,24xx,B3,445,11/24/2013 04:53:00 AM,Unarmed,No,No,Last,2013,11,Sunday,Part Two,769681.0823,2933991.629,ROXTON ST,,(42.29825636, -71.08040956),42.29825636, -71.08040956
130745965,IVPER ,DISORDERLY,24xx,B2,281,11/24/2013 09:07:00 PM,Unarmed,No,No,First,2013,11,Sunday,Part Two,769578.6737,2944551.923,GREENVILLE ST,,(42.32723569, -71.08059616),42.32723569, -71.08059616
130748221,IVPREM,DISORDERLY,24xx,C6,256,11/25/2013 03:00:00 AM,Unarmed,No,No,Last,2013,11,Monday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
130748589,TRANSP,DISORDERLY,24xx,D4,627,11/26/2013 08:30:00 AM,Unarmed,No,No,Day,2013,11,Tuesday,Part Two,764713.7517,2950416.063,PETERBOROUGH ST,,(42.34339135, -71.09848455),42.34339135, -71.09848455
130751986,ARREST,DISORDERLY,24xx,D4,171,11/27/2013 05:00:00 PM,Unarmed,No,No,First,2013,11,Wednesday,Part Two,771243.2964,2947577.858,HARRISON AV,,(42.33551635, -71.07438456),42.33551635, -71.07438456
130752396,IVPER ,DISORDERLY,24xx,D4,0,11/28/2013 11:00:00 PM,Unarmed,No,No,First,2013,11,Thursday,Part Two,768810.1519,2948349.363,TREMONT ST,,(42.33766635, -71.08336955),42.33766635, -71.08336955
130755334,PARTY ,DISORDERLY,24xx,B3,447,11/29/2013 11:51:00 PM,Unarmed,No,No,Last,2013,11,Friday,Part Two,770707.4946,2932959.915,SPENCER ST,,(42.29541135, -71.07663456),42.29541135, -71.07663456
130755805,IVMV  ,DISORDERLY,24xx,C11,247,11/30/2013 06:55:00 AM,Unarmed,No,No,Last,2013,11,Saturday,Part Two,776029.2644,2939991.189,PEARL ST,DORCHESTER AV,(42.31463135, -71.05682957),42.31463135, -71.05682957
130756269,SUSPER,DISORDERLY,24xx,C11,235,11/30/2013 12:47:00 PM,Unarmed,No,No,Day,2013,11,Saturday,Part Two,776647.8177,2942437.512,COLUMBIA RD,,(42.32133532, -71.05449538),42.32133532, -71.05449538
130757405,FIGHT ,DISORDERLY,24xx,C11,337,11/30/2013 11:54:00 PM,Unarmed,No,No,Last,2013,11,Saturday,Part Two,771863.6868,2936357.135,EVERTON ST,,(42.30471768, -71.07229815),42.30471768, -71.07229815
130757468,FIGHT ,DISORDERLY,24xx,C6,215,12/01/2013 12:30:00 AM,Unarmed,No,No,Last,2013,12,Sunday,Part Two,777644.0788,2947160.617,W 7TH ST,F ST,(42.33428135, -71.05071957),42.33428135, -71.05071957
130757659,ARREST,DISORDERLY,24xx,A1,101,12/01/2013 02:20:00 AM,Unarmed,No,No,Last,2013,12,Sunday,Part Two,777098.3496,2956352.275,STATE ST,,(42.35951134, -71.05255956),42.35951134, -71.05255956
130758717,ARREST,DISORDERLY,24xx,A1,117,12/01/2013 06:00:00 PM,Unarmed,No,No,First,2013,12,Sunday,Part Two,774311.2131,2953296.665,WASHINGTON ST,,(42.35116634, -71.06292956),42.35116634, -71.06292956
130761817,IVPREM,DISORDERLY,24xx,C6,256,12/03/2013 02:30:00 AM,Unarmed,No,No,Last,2013,12,Tuesday,Part Two,780565.8978,2941094.309,SOUTH POINT DR,BEACH POINT PL,(42.31759245, -71.0400345),42.31759245, -71.0400345
130761819,IVPREM,DISORDERLY,24xx,C6,256,12/03/2013 03:00:00 AM,Unarmed,No,No,Last,2013,12,Tuesday,Part Two,780145.4311,2941827.786,HARBOR POINT BL,WESTWIND RD,(42.31961135, -71.04157457),42.31961135, -71.04157457
130762524,REQEP ,DISORDERLY,24xx,C6,174,12/03/2013 01:15:00 PM,Unarmed,No,No,Day,2013,12,Tuesday,Part Two,775963.2534,2945409.864,SOUTHAMPTON ST,DORCHESTER AV,(42.32950135, -71.05696957),42.32950135, -71.05696957
130763863,IVPER ,DISORDERLY,24xx,D4,171,12/03/2013 10:45:00 PM,Unarmed,No,No,First,2013,12,Tuesday,Part Two,771243.2964,2947577.858,HARRISON AV,,(42.33551635, -71.07438456),42.33551635, -71.07438456
130777840,IVPER ,DISORDERLY,24xx,D4,138,12/04/2013 02:15:00 AM,Unarmed,No,No,Last,2013,12,Wednesday,Part Two,770018.4438,2953058.235,NEWBURY ST,,(42.35057135, -71.07881456),42.35057135, -71.07881456
130764231,ARREST,DISORDERLY,24xx,A15,900,12/04/2013 08:20:00 AM,Unarmed,No,No,Day,2013,12,Wednesday,Part Two,775657.528,2963174.178,MCNULTY CT,,(42.37825134, -71.05775956),42.37825134, -71.05775956
130766045,REMOVE,DISORDERLY,24xx,A1,117,12/04/2013 10:36:00 PM,Unarmed,No,No,First,2013,12,Wednesday,Part Two,774362.9145,2953493.721,WASHINGTON ST,,(42.35170634, -71.06273456),42.35170634, -71.06273456
130766760,MISC  ,DISORDERLY,24xx,C6,256,12/05/2013 12:15:00 AM,Unarmed,No,No,Last,2013,12,Thursday,Part Two,779312.0542,2942171.965,PENINSULA PL,,(42.32056804, -71.04464922),42.32056804, -71.04464922
130766703,DISTRB,DISORDERLY,24xx,D14,793,12/05/2013 09:00:00 AM,Unarmed,No,No,Day,2013,12,Thursday,Part Two,754804.8827,2951517.667,BRAINERD RD,,(42.34653635, -71.13511954),42.34653635, -71.13511954
130766887,ARREST,DISORDERLY,24xx,A1,117,12/05/2013 11:03:00 AM,Unarmed,No,No,Day,2013,12,Thursday,Part Two,774107.7181,2953709.249,BOYLSTON ST,,(42.35230134, -71.06367456),42.35230134, -71.06367456
130768025,DISTRB,DISORDERLY,24xx,A1,66,12/05/2013 07:33:00 PM,Unarmed,No,No,First,2013,12,Thursday,Part Two,772161.4146,2956678.579,CHARLES ST,,(42.36047634, -71.07081956),42.36047634, -71.07081956
130768801,LMUSIC,DISORDERLY,24xx,B2,281,12/06/2013 12:15:00 AM,Other,No,No,Last,2013,12,Friday,Part Two,769578.6737,2944551.923,GREENVILLE ST,,(42.32723569, -71.08059616),42.32723569, -71.08059616
130772779,REMOVE,DISORDERLY,24xx,D4,130,12/07/2013 09:07:00 PM,Unarmed,No,No,First,2013,12,Saturday,Part Two,770310.163,2952352.43,HUNTINGTON AV,,(42.34863064, -71.07774831),42.34863064, -71.07774831
130774747,ARREST,DISORDERLY,24xx,E13,572,12/08/2013 08:06:00 PM,Unarmed,No,No,First,2013,12,Sunday,Part Two,764091.0597,2939338.24,WASHINGTON ST,IFFLEY RD,(42.31300136, -71.10097955),42.31300136, -71.10097955
130779493,FIGHT ,DISORDERLY,24xx,C11,257,12/11/2013 01:22:00 AM,Unarmed,No,No,Last,2013,12,Wednesday,Part Two,774051.5089,2940700.052,STOUGHTON ST,,(42.31660446, -71.06412844),42.31660446, -71.06412844
130781108,ARREST,DISORDERLY,24xx,B2,904,12/11/2013 05:55:00 PM,Other,No,No,First,2013,12,Wednesday,Part Two,770171.0377,2945190.659,EUSTIS ST,,(42.3289804, -71.07839392),42.3289804, -71.07839392
130781560,ARREST,DISORDERLY,24xx,C11,254,12/11/2013 09:45:00 PM,Unarmed,No,No,First,2013,12,Wednesday,Part Two,775751.431,2938280.593,DORCHESTER AV,DEWAR ST,(42.30994136, -71.05788957),42.30994136, -71.05788957
130784114,ARREST,DISORDERLY,24xx,D4,619,12/13/2013 02:30:00 AM,Unarmed,No,No,Last,2013,12,Friday,Part Two,767739.954,2949927.594,GAINSBOROUGH ST,ST STEPHEN ST,(42.34201135, -71.08729956),42.34201135, -71.08729956
130784147,SSTOP ,DISORDERLY,24xx,B2,184,12/13/2013 03:03:00 AM,Unarmed,No,No,Last,2013,12,Friday,Part Two,773590.72,2942431.233,E COTTAGE ST,NORFOLK AV,(42.32136135, -71.06579957),42.32136135, -71.06579957
130786481,FIGHT ,DISORDERLY,24xx,B2,901,12/14/2013 03:41:00 AM,Unarmed,No,No,Last,2013,12,Saturday,Part Two,765005.6569,2946707.574,SMITH ST,,(42.33321135, -71.09746955),42.33321135, -71.09746955
130791215,ARREST,DISORDERLY,24xx,E13,307,12/16/2013 05:15:00 PM,Unarmed,No,No,First,2013,12,Monday,Part Two,765051.6637,2940683.837,WASHINGTON ST,,(42.31668135, -71.09740455),42.31668135, -71.09740455
130791597,DISTRB,DISORDERLY,24xx,B2,0,12/16/2013 07:59:00 PM,Unarmed,No,No,First,2013,12,Monday,Part Two,769074.3844,2940791.704,WARREN ST,,(42.31692428, -71.08252908),42.31692428, -71.08252908
130792084,LMUSIC,DISORDERLY,24xx,B2,299,12/17/2013 02:26:00 AM,Unarmed,No,No,Last,2013,12,Tuesday,Part Two,768797.0611,2943832.234,HANSFORD PL,,(42.32527135, -71.08349955),42.32527135, -71.08349955
130792785,TRANSP,DISORDERLY,24xx,B2,313,12/17/2013 11:35:00 AM,Unarmed,No,No,Day,2013,12,Tuesday,Part Two,768169.7113,2940761.772,TOWNSEND ST,HAZELWOOD ST,(42.31685425, -71.08587455),42.31685425, -71.08587455
130799032,IVPER ,DISORDERLY,24xx,A1,64,12/20/2013 12:47:00 AM,Other,No,No,Last,2013,12,Friday,Part Two,772212.3098,2957037.798,CHARLES ST,,(42.36146134, -71.07062456),42.36146134, -71.07062456
130800561,FIGHT ,DISORDERLY,24xx,A1,111,12/20/2013 05:12:00 PM,Unarmed,No,No,First,2013,12,Friday,Part Two,774622.4376,2955067.563,WINTER ST,,(42.35602134, -71.06174456),42.35602134, -71.06174456
130801421,ARREST,DISORDERLY,24xx,D4,0,12/21/2013 12:30:00 AM,Unarmed,No,No,Last,2013,12,Saturday,Part Two,769811.1326,2951792.646,HUNTINGTON AV,,(42.34710135, -71.07960455),42.34710135, -71.07960455
130805357,IVPER ,DISORDERLY,24xx,B2,614,12/22/2013 11:10:00 PM,Unarmed,No,No,First,2013,12,Sunday,Part Two,762936.2861,2949525.85,BROOKLINE AV,SERVICE RD,(42.34097135, -71.10507455),42.34097135, -71.10507455
130807466,ARREST,DISORDERLY,24xx,A1,98,12/24/2013 12:39:00 AM,Unarmed,No,No,Last,2013,12,Tuesday,Part Two,775652.3161,2955317.044,MILK ST,,(42.35669134, -71.05792956),42.35669134, -71.05792956
130808210,ARREST,DISORDERLY,24xx,C6,190,12/24/2013 12:25:00 PM,Unarmed,No,No,Day,2013,12,Tuesday,Part Two,776639.7695,2944461.602,STERLING SQ,,(42.32688961, -71.05448604),42.32688961, -71.05448604
130809588,LMUSIC,DISORDERLY,24xx,B3,476,12/25/2013 11:07:00 AM,Unarmed,No,No,Day,2013,12,Wednesday,Part Two,765699.2422,2923619.142,REXFORD ST,,(42.26984636, -71.09530956),42.26984636, -71.09530956
130814134,ARREST,DISORDERLY,24xx,A1,75,12/28/2013 01:53:00 AM,Unarmed,No,No,Last,2013,12,Saturday,Part Two,774587.701,2958409.199,CAUSEWAY ST,FRIEND ST,(42.36519135, -71.06180956),42.36519135, -71.06180956
130814202,ARREST,DISORDERLY,24xx,A7,26,12/28/2013 03:05:00 AM,Unarmed,No,No,Last,2013,12,Saturday,Part Two,780109.3518,2960610.251,MAVERICK ST,,(42.37115139, -71.04133452),42.37115139, -71.04133452
130815404,SSTOP ,DISORDERLY,24xx,B2,330,12/28/2013 06:26:00 PM,Unarmed,No,No,First,2013,12,Saturday,Part Two,769516.8457,2936724.604,WASHINGTON ST,,(42.305758, -71.080967),42.305758, -71.080967
130817615,IVPREM,DISORDERLY,24xx,B2,319,12/28/2013 10:31:00 PM,Unarmed,No,No,First,2013,12,Saturday,Part Two,767559.351,2937220.706,SEVER ST,,(42.30714549, -71.0881945),42.30714549, -71.0881945
130815934,ARREST,DISORDERLY,24xx,B3,0,12/29/2013 12:05:00 AM,Unarmed,No,No,Last,2013,12,Sunday,Part Two,766796.344,2929074.305,BLUE HILL AV,FRONTENAC ST,(42.28480136, -71.09115956),42.28480136, -71.09115956
130815872,ARREST,DISORDERLY,24xx,B3,465,12/29/2013 12:49:00 AM,Unarmed,No,No,Last,2013,12,Sunday,Part Two,766694.479,2928873.385,BLUE HILL AV,MORTON ST,(42.28425137, -71.09153956),42.28425137, -71.09153956
130817436,ARREST,DISORDERLY,24xx,D4,624,12/29/2013 10:05:00 PM,Unarmed,No,No,First,2013,12,Sunday,Part Two,764747.4655,2951868.462,BROOKLINE AV,,(42.34737635, -71.09833455),42.34737635, -71.09833455
130820750,INVEST,DISORDERLY,24xx,E5,674,12/31/2013 03:47:00 PM,Unarmed,No,No,Day,2013,12,Tuesday,Part Two,753641.0283,2931372.809,FLETCHER ST,CENTRE ST,(42.29127136, -71.13973954),42.29127136, -71.13973954
130821138,ARREST,DISORDERLY,24xx,D4,138,12/31/2013 06:20:00 PM,Other,No,No,First,2013,12,Tuesday,Part Two,769600.5057,2952569.662,BOYLSTON ST,,(42.34923635, -71.08036955),42.34923635, -71.08036955
140000377,ARREST,DISORDERLY,24xx,A1,72,01/01/2014 01:30:00 AM,Unarmed,No,No,Last,2014,1,Wednesday,Part Two,775087.02,2957120.525,SUDBURY ST,,(42.36164815, -71.05998657),42.36164815, -71.05998657
140005869,ARREST,DISORDERLY,24xx,A1,121,01/04/2014 01:53:00 AM,Unarmed,No,No,Last,2014,1,Saturday,Part Two,773488.0855,2953009.866,WARRENTON ST,,(42.35039089, -71.06598003),42.35039089, -71.06598003
140007688,ARREST,DISORDERLY,24xx,A7,25,01/05/2014 02:20:00 AM,Unarmed,No,No,Last,2014,1,Sunday,Part Two,780632.1398,2964880.536,MERIDIAN ST,,(42.38286134, -71.03931457),42.38286134, -71.03931457
140011804,ARREST,DISORDERLY,24xx,E18,539,01/07/2014 04:12:00 AM,Unarmed,No,No,Last,2014,1,Tuesday,Part Two,755518.6779,2915979.467,HILLIS RD,,(42.24900883, -71.13304468),42.24900883, -71.13304468
140011847,ARREST,DISORDERLY,24xx,D4,170,01/07/2014 05:47:00 AM,Unarmed,No,No,Last,2014,1,Tuesday,Part Two,770406.5825,2948096.651,MASSACHUSETTS AV,,(42.33695135, -71.07746962),42.33695135, -71.07746962
140013192,SEXOFF,DISORDERLY,24xx,A7,28,01/07/2014 06:04:00 PM,Unarmed,No,No,First,2014,1,Tuesday,Part Two,781131.0781,2961089.363,PARIS ST,,(42.37245094, -71.03754396),42.37245094, -71.03754396
140019062,ABRPT ,DISORDERLY,24xx,D4,624,01/07/2014 07:00:00 PM,Unarmed,No,No,First,2014,1,Tuesday,Part Two,764671.1215,2951432.612,YAWKEY WY,,(42.34618135, -71.09862455),42.34618135, -71.09862455
140013965,ARREST,DISORDERLY,24xx,A1,117,01/08/2014 02:34:00 AM,Unarmed,No,No,Last,2014,1,Wednesday,Part Two,774149.6718,2953434.321,LAGRANGE ST,,(42.35154635, -71.06352456),42.35154635, -71.06352456
140018248,ARREST,DISORDERLY,24xx,A1,109,01/10/2014 01:42:00 AM,Unarmed,No,No,Last,2014,1,Friday,Part Two,777288.6819,2955295.825,HIGH ST,,(42.35660969, -71.05187589),42.35660969, -71.05187589
140021693,IVPER ,DISORDERLY,24xx,E5,550,01/10/2014 06:30:00 PM,Unarmed,No,No,First,2014,1,Friday,Part Two,754570.4698,2924609.102,BLUE LEDGE DR,,(42.27270042, -71.13641097),42.27270042, -71.13641097
140020691,PKNIFE,DISORDERLY,24xx,B2,611,01/11/2014 03:58:00 AM,Unarmed,No,No,Last,2014,1,Saturday,Part Two,761834.0078,2946700.113,HUNTINGTON AV,,(42.33323135, -71.10919955),42.33323135, -71.10919955
140022368,ARREST,DISORDERLY,24xx,C6,207,01/12/2014 12:50:00 AM,Unarmed,No,No,Last,2014,1,Sunday,Part Two,779593.8607,2953167.635,NORTHERN AV,,(42.35073634, -71.04338956),42.35073634, -71.04338956
140023098,ARREST,DISORDERLY,24xx,A1,88,01/12/2014 12:20:00 PM,Unarmed,No,No,Day,2014,1,Sunday,Part Two,776786.054,2958183.719,HANOVER ST,,(42.36454134, -71.05367956),42.36454134, -71.05367956
140025879,SSTOP ,DISORDERLY,24xx,B2,288,01/13/2014 07:23:00 PM,Unarmed,No,No,First,2014,1,Monday,Part Two,768303.1628,2945379.693,ROXBURY ST,,(42.32952424, -71.08529811),42.32952424, -71.08529811
140027811,DISTRB,DISORDERLY,24xx,A7,27,01/14/2014 05:50:00 PM,Unarmed,No,No,First,2014,1,Tuesday,Part Two,780511.5193,2962449.128,BORDER ST,,(42.37619134, -71.03980956),42.37619134, -71.03980956
140029095,ARREST,DISORDERLY,24xx,C6,186,01/15/2014 11:45:00 AM,Unarmed,No,No,Day,2014,1,Wednesday,Part Two,774104.1328,2943918.604,ALLSTATE RD,,(42.32543556, -71.06387302),42.32543556, -71.06387302
140034445,IVPER ,DISORDERLY,24xx,B2,281,01/15/2014 11:04:00 PM,Unarmed,No,No,First,2014,1,Wednesday,Part Two,769578.6737,2944551.923,GREENVILLE ST,,(42.32723569, -71.08059616),42.32723569, -71.08059616
140035609,ARREST,DISORDERLY,24xx,E13,571,01/18/2014 05:35:00 AM,Unarmed,No,No,Last,2014,1,Saturday,Part Two,764640.6042,2938542.332,PARK LA,,(42.31081027, -71.09896162),42.31081027, -71.09896162
140037596,ARREST,DISORDERLY,24xx,D4,618,01/19/2014 04:15:00 AM,Unarmed,No,No,Last,2014,1,Sunday,Part Two,767103.7928,2949538.233,SPEARE PL,,(42.34095135, -71.08965955),42.34095135, -71.08965955
140038556,ARREST,DISORDERLY,24xx,B2,329,01/19/2014 07:00:00 PM,Other,No,No,First,2014,1,Sunday,Part Two,769626.9167,2937028.839,BISHOP JOE L. SMITH WAY,,(42.30659135, -71.08055456),42.30659135, -71.08055456
140039455,ARREST,DISORDERLY,24xx,D4,169,01/20/2014 09:15:00 AM,Unarmed,No,No,Day,2014,1,Monday,Part Two,771357.6081,2946716.26,ALBANY ST,,(42.33315053, -71.07397769),42.33315053, -71.07397769
140040907,AOD   ,DISORDERLY,24xx,C6,256,01/21/2014 12:45:00 AM,Unarmed,No,No,Last,2014,1,Tuesday,Part Two,780017.8828,2941154.74,MT VERNON ST,,(42.31776637, -71.04205955),42.31776637, -71.04205955
140041447,ARREST,DISORDERLY,24xx,D4,171,01/21/2014 01:30:00 AM,Unarmed,No,No,Last,2014,1,Tuesday,Part Two,771243.2964,2947577.858,HARRISON AV,,(42.33551635, -71.07438456),42.33551635, -71.07438456
140044568,LMUSIC,DISORDERLY,24xx,B3,438,01/21/2014 11:30:00 PM,Unarmed,No,No,First,2014,1,Tuesday,Part Two,770993.6902,2931447.157,TALBOT AV,MALLARD AV,(42.29125636, -71.07560456),42.29125636, -71.07560456
140043728,ARREST,DISORDERLY,24xx,B2,289,01/22/2014 01:02:00 PM,Unarmed,No,No,Day,2014,1,Wednesday,Part Two,766765.8102,2946902.542,SCHREPEL PL,,(42.33372337, -71.09095643),42.33372337, -71.09095643
140045439,ARREST,DISORDERLY,24xx,C6,215,01/23/2014 09:25:00 AM,Unarmed,No,No,Day,2014,1,Thursday,Part Two,778319.8716,2946683.142,GATES ST,TELEGRAPH ST,(42.33296135, -71.04822957),42.33296135, -71.04822957
140049395,ARREST,DISORDERLY,24xx,B2,281,01/24/2014 11:30:00 PM,Unarmed,No,No,First,2014,1,Friday,Part Two,769629.4938,2945016.955,DUDLEY ST,,(42.32851108, -71.08039977),42.32851108, -71.08039977
140051482,PARTY ,DISORDERLY,24xx,B2,586,01/25/2014 11:05:00 PM,Unarmed,No,No,First,2014,1,Saturday,Part Two,764870.8367,2945480.645,ALLEGHANY ST,,(42.32984635, -71.09798955),42.32984635, -71.09798955
140051658,PARTY ,DISORDERLY,24xx,B3,463,01/26/2014 12:45:00 AM,Unarmed,No,No,Last,2014,1,Sunday,Part Two,767423.076,2933305.246,ANGELL ST,,(42.29640306, -71.08876807),42.29640306, -71.08876807
140051987,IVPER ,DISORDERLY,24xx,D4,165,01/26/2014 04:30:00 AM,Unarmed,No,No,Last,2014,1,Sunday,Part Two,772884.7448,2949668.809,WALTHAM ST,,(42.34123135, -71.06827455),42.34123135, -71.06827455
140053573,ARREST,DISORDERLY,24xx,C11,357,01/27/2014 01:25:00 AM,Unarmed,No,No,Last,2014,1,Monday,Part Two,772250.3705,2933891.439,GREENBRIER ST,,(42.29794635, -71.07091456),42.29794635, -71.07091456
140059741,IVPER ,DISORDERLY,24xx,B2,281,01/28/2014 11:33:00 PM,Unarmed,No,No,First,2014,1,Tuesday,Part Two,769578.6737,2944551.923,GREENVILLE ST,,(42.32723569, -71.08059616),42.32723569, -71.08059616
140061734,ARREST,DISORDERLY,24xx,B2,238,01/30/2014 05:23:00 PM,Unarmed,No,No,First,2014,1,Thursday,Part Two,773253.6772,2941166.785,DUDLEY ST,,(42.31789635, -71.06706956),42.31789635, -71.06706956
140063082,FIGHT ,DISORDERLY,24xx,A1,97,01/31/2014 10:16:00 AM,Unarmed,No,No,Day,2014,1,Friday,Part Two,775518.4991,2955582.383,SCHOOL ST,WASHINGTON ST,(42.35742135, -71.05841957),42.35742135, -71.05841957
140063386,ARREST,DISORDERLY,24xx,A1,0,01/31/2014 12:50:00 PM,Unarmed,No,No,Day,2014,1,Friday,Part Two,774107.7181,2953709.249,BOYLSTON ST,,(42.35230134, -71.06367456),42.35230134, -71.06367456
140064432,NIDV  ,DISORDERLY,24xx,E18,503,01/31/2014 08:32:00 PM,Unarmed,No,No,First,2014,1,Friday,Part Two,759724.5313,2928717.157,MT HOPE ST,,(42.28391136, -71.11729954),42.28391136, -71.11729954
140066416,VIOMVL,DISORDERLY,24xx,E18,478,02/01/2014 06:53:00 PM,Other,No,No,First,2014,2,Saturday,Part Two,761936.3826,2924636.27,TAMPA ST,,(42.27268559, -71.1091948),42.27268559, -71.1091948
140067396,LMUSIC,DISORDERLY,24xx,E18,501,02/02/2014 01:00:00 AM,Unarmed,No,No,Last,2014,2,Sunday,Part Two,759653.4409,2927069.65,CUMMINS HY,,(42.27939136, -71.11758955),42.27939136, -71.11758955
